timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3900,0.26,1.04,-0.03,-47.30,-14.83,99.98
3920,0.34,1.02,0.02,-51.88,-8.18,108.15
3940,0.45,0.72,-0.00,-53.53,-0.24,114.38
3960,0.59,0.47,0.06,-53.16,-2.69,101.87
3980,0.65,0.40,0.11,-47.24,-2.14,81.48
4000,0.69,0.37,0.21,-28.87,-7.51,49.68
4020,0.74,0.37,0.31,-16.17,-6.96,26.92
4040,0.73,0.37,0.34,1.65,-8.06,1.95
4060,0.70,0.47,0.37,23.56,0.92,-34.97
4080,0.67,0.42,0.32,41.26,4.88,-58.53
4100,0.55,0.41,0.17,56.09,11.66,-81.30
4120,0.44,0.68,-0.18,52.86,16.05,-104.86
4140,0.32,1.26,-0.27,47.79,18.98,-112.55
4160,0.30,1.16,-0.24,40.16,11.17,-93.38
4180,0.37,0.69,0.08,30.27,2.50,-78.98
4200,0.14,0.95,0.03,32.41,13.98,-89.23
4220,0.21,1.29,-0.16,23.32,13.43,-79.83
4240,0.16,1.40,-0.19,23.68,10.07,-60.18
4260,0.38,1.13,-0.32,24.35,25.27,-52.31
4280,0.40,0.84,-0.40,12.27,33.14,-54.02
4300,-0.01,1.31,-0.21,-0.73,34.73,-48.95
4320,0.18,1.10,-0.00,-4.58,-10.62,-8.18
4340,0.23,0.99,-0.08,-8.36,-3.60,-1.83
4360,0.25,1.00,-0.02,-4.15,-7.26,-3.85
4380,0.25,0.94,-0.14,2.38,9.95,-3.85
4400,0.25,0.96,-0.13,-0.67,6.23,-8.61
4420,0.23,0.98,-0.11,-2.62,5.19,-11.11
4440,0.21,1.00,-0.08,-1.28,1.71,-13.49
4460,0.18,1.01,-0.07,0.55,0.92,-14.22
4480,0.17,1.02,-0.07,1.10,0.49,-12.33
4500,0.18,1.01,-0.08,0.67,0.55,-8.54
4520,0.18,1.00,-0.08,0.00,0.98,-5.86
4540,0.18,1.00,-0.09,-0.98,0.92,-3.85
4560,0.19,1.00,-0.09,-2.01,1.46,-1.59
4580,0.18,1.00,-0.08,-1.71,1.71,-0.49
4600,0.19,1.00,-0.08,-0.49,2.20,0.73
4620,0.19,1.00,-0.09,1.34,3.05,1.16
4640,0.19,1.00,-0.10,2.32,3.91,0.73
4660,0.19,0.99,-0.10,2.75,3.91,0.49
4680,0.19,1.00,-0.10,2.20,3.48,0.73
4700,0.19,1.00,-0.10,1.46,3.36,0.61
4720,0.18,1.00,-0.10,1.59,3.30,0.31
4740,0.18,1.00,-0.10,1.28,2.81,1.34
4760,0.18,1.00,-0.09,0.85,1.34,2.32
4780,0.19,1.00,-0.10,0.37,0.92,2.93
4800,0.18,1.01,-0.09,0.12,-0.18,3.78
4820,0.17,1.03,-0.07,-0.12,-2.26,8.61
4840,0.18,1.02,-0.10,-1.28,-3.36,12.94
4860,0.18,1.05,-0.10,-3.72,-6.47,17.33
4880,0.17,1.12,-0.09,-4.82,-9.58,27.95
4900,0.20,1.16,-0.11,-1.59,-12.33,38.15
4920,0.18,1.23,-0.18,1.59,-13.61,46.69
4940,0.26,1.15,-0.19,-4.33,-11.54,56.70
4960,0.29,1.08,-0.27,-10.13,-10.62,62.26
4980,0.28,1.06,-0.25,-20.08,-12.08,64.15
5000,0.28,1.07,-0.19,-33.39,-14.65,69.27
5020,0.32,1.00,-0.11,-41.32,-17.64,73.30
5040,0.34,0.92,-0.04,-47.49,-18.49,76.78
5060,0.39,0.91,0.02,-47.55,-13.55,80.81
5080,0.48,0.77,0.08,-45.35,-12.27,81.85
5100,0.52,0.70,0.09,-42.05,-11.23,73.30
5120,0.59,0.60,0.11,-36.07,-9.52,54.93
5140,0.63,0.54,0.15,-25.51,-6.59,40.34
5160,0.64,0.52,0.15,-16.91,-2.93,24.23
5180,0.67,0.53,0.16,-7.14,-0.98,7.20
5200,0.70,0.44,0.23,7.08,2.14,-19.84
5220,0.63,0.47,0.17,17.88,8.79,-42.11
5240,0.57,0.56,0.11,27.65,9.77,-60.00
5260,0.46,0.87,0.05,37.66,11.29,-77.82
5280,0.45,0.99,0.02,37.96,10.31,-79.90
5300,0.49,0.66,0.04,41.14,8.36,-79.59
5320,0.32,0.75,-0.18,30.58,20.26,-95.28
5340,0.24,1.16,-0.07,18.43,15.08,-95.34
5360,0.17,1.38,-0.20,13.92,18.37,-83.01
