timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3080,0.18,1.03,-0.07,-10.25,-1.22,11.60
3100,0.18,1.05,-0.07,-10.93,-2.56,18.86
3120,0.18,1.10,-0.08,-8.06,-3.78,22.89
3140,0.14,1.17,-0.11,-5.31,-5.37,28.75
3160,0.19,1.23,-0.09,-4.94,-6.96,41.99
3180,0.21,1.17,-0.18,-8.18,-3.48,48.77
3200,0.22,1.15,-0.18,-13.79,-7.02,55.42
3220,0.23,1.14,-0.15,-21.48,-12.33,63.54
3240,0.27,1.08,-0.04,-26.98,-14.40,69.89
3260,0.26,1.10,0.01,-27.95,-13.73,74.22
3280,0.34,0.95,0.05,-27.59,-15.14,80.99
3300,0.37,0.91,0.01,-28.93,-8.48,79.77
3320,0.42,0.87,0.02,-30.46,-8.97,79.16
3340,0.48,0.79,0.05,-30.09,-9.40,77.09
3360,0.59,0.65,0.05,-32.17,-11.35,69.64
3380,0.63,0.54,0.09,-31.19,-10.93,58.90
3400,0.66,0.47,0.09,-25.57,-5.68,43.70
3420,0.69,0.49,0.16,-12.70,-3.17,15.87
3440,0.72,0.48,0.23,-1.77,-2.93,-0.12
3460,0.72,0.42,0.28,7.63,1.71,-21.97
3480,0.61,0.64,0.23,22.71,10.74,-50.23
3500,0.55,0.76,0.18,31.92,12.33,-62.68
3520,0.44,0.93,0.08,41.08,12.51,-68.05
3540,0.44,0.99,-0.07,40.65,9.34,-59.39
3560,0.55,0.72,-0.16,33.51,8.79,-57.37
3580,0.53,0.46,-0.19,22.89,16.72,-68.24
3600,0.33,0.89,-0.11,8.97,16.54,-85.94
3620,0.21,1.33,0.17,16.24,-0.55,-67.14
3640,0.28,1.11,0.10,23.13,0.73,-49.74
3660,0.36,0.94,-0.01,25.33,25.57,-48.40
3680,0.40,0.62,-0.16,19.90,21.18,-59.45
3700,0.20,0.96,-0.19,11.11,38.15,-72.88
3720,0.12,1.31,-0.08,9.34,14.83,-69.09
3740,0.22,1.25,-0.15,10.68,12.57,-37.54
